DESPC,DESSC,DESWC,DESPL,DESPLd,DESPLw,DESSL,DESSLd,DESWLsy,DESWLsyd,DESWLlt,DESWLltd,LDTTRc,LDTTRa,LDMTLD,LDHDD,SYNLE,SYNNP,SYNMEDpos,SYNMEDwrd,SYNMEDlem,SYNSTRUTa,RDFRE,READFKGL,TOKEN_ATTRIBUTE_RATIO_ALHPA,TOKEN_ATTRIBUTE_RATIO_DIGIT,TOKEN_ATTRIBUTE_RATIO_PUNCT,TOKEN_ATTRIBUTE_RATIO_URL,WORD_SET_INCIDENCE_WRDPRP1s,WORD_SET_INCIDENCE_WRDPRP1p,WORD_SET_INCIDENCE_WRDPRP2,WORD_SET_INCIDENCE_WRDPRP3s,WORD_SET_INCIDENCE_WRDPRP3p,WORD_SET_INCIDENCE_CNCCaus,WORD_SET_INCIDENCE_CNCLogic,WORD_SET_INCIDENCE_CNCTemp,WORD_SET_INCIDENCE_CNCAdd,WORD_SET_INCIDENCE_CNCPos,WORD_SET_INCIDENCE_CNCNeg,WORD_PROPERTY_WRDNOUN,WORD_PROPERTY_WRDVERB,WORD_PROPERTY_WRDADJ,WORD_PROPERTY_WRDADV,WORD_PROPERTY_WRDFRQc,WORD_PROPERTY_WRDFRQa,WORD_PROPERTY_WRDFRQmc,WORD_PROPERTY_WRDFAMc,WORD_PROPERTY_WRDCNCc,WORD_PROPERTY_WRDIMGc,WORD_PROPERTY_WRDMEAc,WORD_PROPERTY_WRDPOLc,WORD_PROPERTY_WRDHYPn,WORD_PROPERTY_WRDHYPv,WORD_PROPERTY_WRDHYPnv,WORD_PROPERTY_AOA,WORD_PROPERTY_AOA_MAX,WORD_PROPERTY_CONCRETENESS,WORD_PROPERTY_PREVALENCE,WORD_SET_INCIDENCE_C4_COMMON_WORDS,Polarity,Overall_Sentiment,Positive_Sentiment,Negative_Sentiment,Neutral_Sentiment,Subjectivity
0.4444444444444445,0.11764705882352941,0.12307692307692308,0.1081081081081081,0.11764705882352942,0.13420829805249787,0.20988900100908175,0.008434621702487113,0.49383563632743255,0.30461735125105294,0.5734309323389559,0.1436918072226675,0.535179309327037,0.5814627935489958,0.1952440434370573,0.49802808679704746,0.1515151515151515,0.46004056795131837,0.6532745847305623,0.7146916865893811,0.7260273972602738,0.08186236568134928,0.6235976021850699,0.3259545233316711,0.532153914197258,0.0,0.5039682539682541,0.0,0.0,0.0,0.0,0.37123745819397985,0.0,0.0,0.26086956521739135,0.0,0.44720496894409933,0.29644268774703547,0.217391304347826,0.6614008108485951,0.24414108735106144,0.5914650477635922,0.3142292490118578,0.3274006341837117,0.3618552301738478,0.08916617541109595,0.7262356735352054,0.3461095082305057,0.4806289246306954,0.5267187965042344,0.2605412778919663,0.23473236497873362,0.2666666666666666,0.3114503816793893,0.418193103071012,0.2055084745762712,0.20166655028501257,0.4854864602214146,0.44367816091953993,Fake,0.9215,0.017,0.155,0.828,0.5669913419913419
0.4444444444444445,0.17647058823529413,0.12692307692307692,0.14864864864864863,0.1764705882352941,0.1405588484335309,0.1299697275479314,0.06780178467863188,0.7929617649140839,0.3202841488924375,0.8085188428968868,0.16222839268268996,0.568715564738292,0.679868448673991,0.34845860854755945,0.6168483162588148,0.14242424242424245,0.3636511156186612,0.31692261690536805,0.7197646820016295,0.6841989597831653,0.12649699510541593,0.47719149453120585,0.36133056949369047,0.7958720330237359,0.0,0.21250000000000033,0.0,0.0,0.0,0.0,0.3672456575682379,0.16487455197132608,0.0,0.0,0.0,0.11059907834101373,0.09775171065493636,0.0,0.7539081600900914,0.5115625548855455,0.4432447947715876,0.20723362658846525,0.2656821193988792,0.18786575124091698,0.20865560744104128,0.72237347294939,0.4276256472346016,0.5479061531651173,0.6061906436862468,0.12883241900424391,0.6157104904143034,0.6777777777777777,0.6522038906673232,0.44992530727355384,0.5466101694915255,0.540014795345924,0.6376236350896995,0.43606476331726596,Fake,0.7964,0.026,0.119,0.855,0.17857142857142858
0.2222222222222222,0.11764705882352941,0.1769230769230769,0.1081081081081081,0.11764705882352942,0.168077900084674,0.2734611503531786,0.16653242845263824,0.281125054681157,0.19810524308936128,0.3211074033822783,0.06826270393909645,0.8054094665664915,0.8726722056235421,0.6683206370394241,0.848449394637564,0.26515151515151514,0.49876847290640386,0.4982973303179179,0.8171100555060136,0.7736408695312802,0.06075826819617634,0.7235372189953865,0.30761373925337543,0.6803449301219149,0.08918482647296169,0.3841807909604522,0.0,0.27830188679245166,0.0,0.0,0.3222060957910009,0.0,0.23584905660377248,0.11320754716981085,0.0,0.09703504043126641,0.34305317324185186,0.0,0.5531846664528821,0.5309043591411845,0.5685560419975976,0.36363636363636326,0.5271520700164487,0.43858638626895985,0.1346579905823968,0.7274790379089087,0.3735123264380842,0.5012711060519823,0.4437214210341187,0.521718060430409,0.5878340422117005,0.16666666666666666,0.34951653944020367,0.1149938989999495,0.10593220338983067,0.4296240837569889,0.6206986941604438,0.35016265452179574,Fake,0.3328,0.131,0.158,0.711,0.525
0.4444444444444445,0.11764705882352941,0.2,0.1081081081081081,0.11764705882352942,0.17654530059271803,0.3007063572149344,0.2754773189678981,0.492724930827211,0.27344602344477786,0.4930885320380374,0.148007110275711,0.9218163035311797,0.9007592190889373,0.7721755540724036,0.9291723169850279,0.2727272727272727,0.5897955999375877,0.3352891549734536,0.8512429916709348,0.747564281005054,0.07022670001859994,0.568135183871568,0.41734197641726944,0.4168271535717478,0.16572928383951918,0.4730971128608924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32142857142857056,0.0,0.642857142857143,0.4870129870129864,0.178571428571428,0.5192946551610997,0.5994296085040186,0.41801114696391883,0.2581168831168825,0.5776372449557501,0.5461412482622112,0.0,0.6788528568597032,0.47508572969876783,0.5799725076302971,0.6680022633776321,0.1712320388440874,0.3322217169420443,0.0,0.21185868986330536,0.2682913176677031,0.13453389830508478,0.47003165405982106,0.7802190257163328,0.52495894909688,Fake,0.9846,0.049,0.285,0.666,0.5993939393939395
0.2222222222222222,0.11764705882352941,0.13846153846153847,0.1081081081081081,0.11764705882352942,0.1469093988145639,0.22805247225025227,0.09512302008372106,0.49059607861845245,0.32313457669664425,0.44274577800332704,0.1394107774150785,0.9315168732782373,0.6154419739696315,0.20907154453289523,0.40442396235221967,0.08333333333333333,0.36967545638945226,0.3347840196421248,0.6966255687748499,0.7021325346557337,0.08727838356360004,0.6144807737612091,0.34306008934639043,0.8909996292845199,0.0,0.20145631067961148,0.0,0.0,0.0,0.0,0.8894230769230765,0.0,0.0,0.24999999999999972,0.19010416666666546,0.428571428571428,0.2840909090909091,0.416666666666666,0.36715998698514773,0.5521400483968542,0.2224503764544828,0.2007575757575756,0.4871599913995506,0.6545551953445106,0.028300204628974868,0.44790337779682865,0.5463819263762588,0.4314538826859913,0.42928968984709615,0.28658394576130847,0.42519326966803095,0.4128205128205128,0.33184296619411124,0.3184057285123101,0.7309322033898307,0.2414172030285826,0.61531682796765,0.5595785440613026,Fake,0.0405,0.094,0.086,0.819,0.5873015873015873
0.4444444444444445,0.17647058823529413,0.2769230769230769,0.14864864864864863,0.1764705882352941,0.22311600338696022,0.27164480322906154,0.24004934579855677,0.18849259699369414,0.18529968097870553,0.3127160977960264,0.08386794921343133,0.5785653740199195,0.44966476040228764,0.25747122381482634,0.4603876790266357,0.2090909090909091,0.7411764705882351,0.3306263000651426,0.6657836609104337,0.6323626824938398,0.09190146942790986,0.78531216635645,0.2698001441917396,0.7718716841814564,0.14822266934942976,0.21478873239436644,0.0,0.0,0.1287878787878775,0.0,0.0,0.34848484848484823,0.0,0.18181818181818127,0.0,0.0,0.06887052341597727,0.0,0.47021895574950245,0.3655612385194962,0.7949100864911947,0.21900826446280983,0.694667616429451,0.6534319021369468,0.7265322287098721,0.7507460359165297,0.4946031582472499,0.555528102919931,0.6939024642568947,0.4541654391566409,0.6187877606704348,0.22380952380952376,0.5493638676844782,0.321907795524895,0.3125,0.6638595799552673,0.6680388089548757,0.6168582375478928,Fake,0.8439,0.0,0.068,0.932,0.4682727272727273
0.2222222222222222,0.3529411764705882,0.36538461538461536,0.27027027027027023,0.3529411764705882,0.2696867061812024,0.14404641775983856,0.12861277660095322,0.42993065793401875,0.26899420847094646,0.5399732069530958,0.12669212047235828,0.52603305785124,0.5364495136799385,0.455214451610743,0.6967079239225775,0.08712121212121211,0.21906693711967545,0.4572533901199374,0.8870914459414241,0.7909752296173238,0.11833950650378527,0.70617692178518,0.23456602068038818,0.7206944697383597,0.0,0.31127450980392146,0.0,0.0,0.10967741935483863,0.0,0.16526054590570705,0.09892473118279566,0.0,0.2322580645161289,0.35322580645161256,0.4645161290322577,0.4105571847507328,0.387096774193548,0.6475247084623705,0.6755810549733623,0.11823541100880954,0.12434017595307915,0.39490036930790806,0.4505559435160462,0.27765825522693843,0.3580964995783136,0.6057317921384986,0.6073483842408147,0.4774674639465353,0.25253079391367367,0.5613731057114413,0.25555555555555554,0.4331372794393694,0.4129337868114933,0.4226694915254239,0.5918452196953172,0.7151651600291249,0.24594734890619208,Fake,-0.9104,0.184,0.068,0.748,0.29444444444444445
0.4444444444444445,0.11764705882352941,0.10000000000000003,0.1081081081081081,0.11764705882352942,0.12574089754445383,0.18264379414732596,0.1856508202079523,0.5158947641690499,0.3384864576516178,0.6563064897155524,0.1396401506149333,0.6723730814639903,0.7507440851536098,0.36342546776829093,0.7045677388146805,0.07575757575757576,0.29437119675456386,0.25684360636262316,0.8821925132313506,0.812826525155292,0.12784718745916035,0.6260112717106125,0.30697634518666517,0.985208118335053,0.0,0.07407407407407418,0.0,0.0,0.19767441860464974,0.0,0.0,0.0,0.0,0.4186046511627902,0.42441860465116144,0.358803986710963,0.5285412262156446,0.0,0.4063064169809105,0.80002532393534,0.330690988969008,0.22410147991543286,0.6822373883136188,0.6381225226009701,0.6892510130740641,0.5108960227794617,0.48349390762255573,0.6381425863497583,0.5765407186626428,0.567527973822797,0.5343337880854935,0.1844444444444445,0.3511026293469043,0.42281720781772925,0.23516949152542366,0.525244593109611,0.7102018250349946,0.6012830793905369,Fake,-0.8625,0.122,0.041,0.837,0.23731601731601734
0.1111111111111111,0.2352941176470588,0.4346153846153847,0.18918918918918914,0.23529411764705885,0.30990685859441147,0.31584258324924314,0.2268160418931525,0.2961814193919856,0.16115269344034983,0.2904508162057007,0.08511760270839502,0.597629521016618,0.5135480796960616,0.4214790711078597,0.7475649013542256,0.33838383838383834,0.297645294999559,0.5929970558332989,0.8668200282751188,0.7420020389269957,0.06343922994550845,0.6874572174080502,0.35631022198006135,0.6509420914323409,0.05424644084437868,0.4196735395189002,0.0,0.5968208092485545,0.09826589595375641,0.0,0.19742107603379203,0.0,0.0,0.20809248554913248,0.0,0.35672997522708416,0.31529164477141275,0.0,0.24781809830041346,0.6099262507474589,0.5183914730982419,0.38991066736731467,0.7400927326093614,0.763068331031663,0.545890664817251,0.6367666088156003,0.3369999227182563,0.36036490813872524,0.3154062609919097,0.4843701480178036,0.3160527512505684,0.14533333333333334,0.15053435114503821,0.24370193150926567,0.49682203389830515,0.4449132082973004,0.6663943582551699,0.35422231080991295,Fake,-0.6249,0.096,0.072,0.832,0.5841666666666667
0.2222222222222222,0.47058823529411764,0.5115384615384615,0.3513513513513513,0.4705882352941177,0.3437764606265876,0.14268415741675078,0.1664249714861817,0.09364786910239298,0.031476129418472665,0.15715306820507458,0.0576500483527827,0.6929264555669052,0.5187079226282132,0.46817952871400875,0.7062143016133984,0.10909090909090909,0.2957403651115618,0.6081661300564831,0.7586677800098149,0.7454252068527478,0.13809662613301796,0.9272011136092668,0.10258096179109571,0.5185661156220185,0.2978436657681939,0.3187893081761005,0.0,0.0,0.0,0.0617051342439936,0.707851733758469,0.0,0.129533678756475,0.37305699481865295,0.0,0.2131754256106581,0.2826189354686764,0.20725388601036202,0.20821066210333672,0.2842312140902553,0.357215052505027,0.499293452661328,0.6525890773357799,0.7661603391673317,0.18172008219895908,0.7310077907763235,0.5392144235009233,0.5507156558949386,0.40849413901136167,0.476142930745532,0.5982449024740979,0.22592592592592595,0.5450381679389315,0.12082375751259877,0.23516949152542366,0.7268327806401369,0.627187113726416,0.3383360133404797,Fake,0.195,0.036,0.051,0.913,0.49248366013071904
0.4444444444444445,0.17647058823529413,0.11538461538461536,0.14864864864864863,0.1764705882352941,0.13420829805249787,0.11907164480322907,0.046321049604443935,0.4637725407880928,0.32940145774468654,0.4911143063896173,0.16901573053174213,0.8781637396694217,0.7485900216919743,0.3886972846260322,0.7177206962292226,0.17878787878787883,0.3911909591422777,0.22005482675491406,0.7940301396845442,0.6937661306333132,0.14108579965398477,0.6994710844384832,0.22245957926176368,0.8182934115474443,0.1107769423558889,0.11842105263157912,0.0,0.0,0.0,0.0,0.0,0.0,0.27777777777777746,0.6666666666666663,0.4055555555555551,0.4571428571428568,0.6060606060606055,0.0,0.25035982238554577,0.46827989514014945,0.6057494866529773,0.42828282828282815,0.7013391570642922,0.7370337631837547,0.6476778143966131,0.7386693172722385,0.4922331847806485,0.5249689074390265,0.30849765161076714,0.3479518165821344,0.43098102443259334,0.40909090909090906,0.48447837150127226,0.43235157122223167,0.23516949152542366,0.18795570636751213,0.44590550620766933,0.407713920817369,Fake,-0.5321,0.14,0.095,0.765,0.4170068027210884
0.1111111111111111,0.2352941176470588,0.2153846153846154,0.18918918918918914,0.23529411764705885,0.17866215071972905,0.143289606458123,0.058612768747000075,0.31742496274045995,0.15924337374027264,0.37055038834300147,0.12457144139749143,0.9542575531770765,0.6543683147580224,0.4654772413270864,0.660389476404621,0.1515151515151515,0.19963357979454294,0.3106345159611119,0.7699775172063408,0.667245540892135,0.10613294632749115,0.7803083367369854,0.1901051434321906,0.4795947086968759,0.07972582972582896,0.48989898989899006,0.0,0.0,0.0,0.0,0.0,0.2643678160919537,0.0,0.20689655172413768,0.3146551724137926,0.2660098522167484,0.3918495297805637,0.0,0.280685220090919,0.7872833093435138,0.3451816186362671,0.16614420062695912,0.6586371137793838,0.7295502838545471,0.34751361105197853,0.7497284605492798,0.5215192854750803,0.6020215434558067,0.54660569820612,0.3698773673430949,0.49585475915625987,0.30000000000000004,0.3548954530368408,0.29931042475424774,0.4290254237288136,0.46022177298569567,0.6798464297374682,0.29718588981371397,Fake,-0.9517,0.198,0.048,0.754,0.43863636363636366
0.2222222222222222,0.2352941176470588,0.38846153846153847,0.18918918918918914,0.23529411764705885,0.28238780694326837,0.27951564076690205,0.00385052264341338,0.31390134529148006,0.1636074305979508,0.29300505436555646,0.07049586210120179,0.7077779258864305,0.5339998113741395,0.5645420826399137,0.6818229292109317,0.14141414141414144,0.5833294023302986,0.531261906618687,0.6918139263733685,0.7040586034445266,0.07040256562636311,0.6983309472072922,0.3264648716975703,0.6619843726964469,0.0,0.26666666666666694,0.0,0.0,0.0,0.0,0.3182035355948399,0.0,0.31055900621118004,0.22360248447204972,0.0,0.5110913930789707,0.903444381705251,0.0,0.7228521214161603,0.3625705944020472,0.19354139298787087,0.2394127611518917,0.39139821955933307,0.4829198615525896,0.41517554653387645,0.8440153065910856,0.30775614297858556,0.5618373068572269,0.39025677101653145,0.034416727046889584,0.4888585720782175,0.24509803921568626,0.35323031092906343,0.20524299134766966,0.5476694915254239,0.12485539360712972,0.7273433448904107,0.4292282430213463,Fake,0.8161,0.087,0.13,0.783,0.3375
